id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
261346,Female,48,1,28,0,1-2 Year,Yes,33774,26,246,1
272541,Female,27,1,2,0,< 1 Year,Yes,29740,156,144,1
318387,Male,78,1,28,0,1-2 Year,Yes,58292,52,43,0
107117,Male,29,1,47,1,< 1 Year,No,20237,152,114,0
264520,Male,60,1,28,0,1-2 Year,Yes,2630,124,114,0
114864,Male,75,1,3,0,1-2 Year,Yes,2630,154,163,0
294871,Male,25,1,8,1,< 1 Year,No,42312,152,50,0
64625,Female,25,1,41,1,< 1 Year,No,30632,152,144,0
375531,Male,24,1,15,0,< 1 Year,Yes,29899,152,193,0
97996,Female,59,1,28,0,1-2 Year,Yes,29861,26,254,0
118619,Male,37,1,21,0,1-2 Year,Yes,21651,26,202,0
32938,Female,45,1,19,0,1-2 Year,Yes,26134,124,270,0
81647,Male,24,1,8,0,< 1 Year,Yes,40626,152,53,0
226001,Male,45,1,19,0,1-2 Year,Yes,37261,26,117,0
307257,Male,24,1,49,1,< 1 Year,No,32098,152,10,0
378581,Male,36,1,8,0,1-2 Year,Yes,38631,152,79,1
276812,Male,46,1,28,0,1-2 Year,No,32575,122,118,0
161964,Male,37,1,18,0,1-2 Year,Yes,26068,124,95,0
332755,Male,20,1,12,0,< 1 Year,Yes,2630,160,189,0
311252,Male,46,1,8,0,1-2 Year,Yes,46024,26,97,0
120805,Male,40,1,8,0,1-2 Year,Yes,39431,26,107,0
324869,Male,62,1,41,1,1-2 Year,No,33236,157,137,0
259448,Female,38,1,7,1,1-2 Year,Yes,2630,156,175,0
352096,Female,27,1,17,1,< 1 Year,No,24027,152,151,0
172931,Male,21,1,15,1,< 1 Year,No,37702,152,226,0
57470,Female,22,1,10,1,< 1 Year,No,37153,152,98,0
220468,Male,52,1,28,1,1-2 Year,Yes,2630,26,249,0
372989,Male,28,1,41,0,< 1 Year,Yes,37492,136,27,0
6230,Female,64,1,28,0,1-2 Year,Yes,53483,26,29,0
142782,Male,24,1,8,1,< 1 Year,No,31114,152,251,0
143490,Female,40,1,46,0,1-2 Year,Yes,54712,11,123,0
32016,Female,33,1,46,0,< 1 Year,Yes,28671,124,105,1
357350,Female,45,1,28,0,1-2 Year,Yes,2630,26,267,1
326105,Female,24,1,42,1,< 1 Year,No,30208,152,119,0
59427,Male,35,1,28,1,1-2 Year,No,54038,26,182,0
100670,Male,62,1,46,1,1-2 Year,No,32076,124,49,0
229514,Male,43,1,28,0,1-2 Year,Yes,42967,26,293,0
160948,Female,57,1,28,0,1-2 Year,Yes,50208,26,45,1
23318,Female,30,1,30,1,< 1 Year,No,23159,152,43,0
42296,Female,56,1,28,0,> 2 Years,Yes,50243,26,207,0
331856,Female,21,1,8,0,< 1 Year,Yes,33065,152,230,0
1733,Male,69,1,28,0,> 2 Years,Yes,36588,124,51,0
318081,Male,72,1,28,1,1-2 Year,No,30196,26,167,0
68930,Male,30,1,41,0,< 1 Year,Yes,32852,152,245,0
149736,Female,64,1,28,1,1-2 Year,No,30379,54,247,0
107443,Female,38,1,28,1,1-2 Year,No,36760,124,138,0
321594,Male,50,1,8,0,1-2 Year,Yes,27961,26,234,0
13583,Male,23,1,8,1,< 1 Year,No,45534,152,196,0
74899,Female,59,1,28,0,1-2 Year,Yes,35738,124,62,0
124681,Male,38,1,28,0,1-2 Year,No,69918,124,126,0
76871,Female,23,1,29,1,< 1 Year,No,32227,152,102,0
167048,Male,33,1,33,0,1-2 Year,Yes,2630,163,141,0
180008,Female,24,1,28,1,< 1 Year,No,57160,152,291,0
172998,Female,48,1,28,1,1-2 Year,No,2630,26,42,0
279682,Female,63,1,28,0,1-2 Year,Yes,29041,157,220,0
100364,Male,31,1,28,0,< 1 Year,Yes,66140,124,29,0
20639,Male,65,1,50,1,1-2 Year,No,38114,8,73,0
141943,Male,22,1,46,1,< 1 Year,No,29079,152,293,0
346795,Female,24,1,8,1,< 1 Year,No,31966,152,36,0
170567,Male,52,1,46,1,1-2 Year,No,2630,26,172,0
248116,Male,25,1,17,1,< 1 Year,No,40863,152,256,0
98788,Female,24,1,17,0,< 1 Year,No,42986,152,297,0
260955,Male,46,1,41,1,1-2 Year,Yes,25871,26,274,0
147383,Female,22,1,50,1,< 1 Year,No,41455,152,58,0
301729,Female,21,1,15,0,< 1 Year,Yes,22199,152,60,0
36668,Female,28,1,28,1,< 1 Year,No,25343,152,226,0
36671,Male,53,1,7,0,1-2 Year,Yes,32334,26,274,1
256274,Female,30,1,27,0,< 1 Year,Yes,26247,124,94,1
310252,Female,41,1,33,1,1-2 Year,No,2630,152,114,0
369621,Male,37,1,28,1,1-2 Year,No,37681,124,188,0
97486,Male,48,1,28,0,1-2 Year,Yes,30642,26,27,1
159585,Male,20,1,25,0,< 1 Year,Yes,33160,160,21,0
179329,Male,48,1,28,0,1-2 Year,Yes,75831,124,101,0
217032,Male,22,1,41,0,< 1 Year,Yes,36360,26,265,0
276830,Female,49,1,50,1,1-2 Year,No,24102,26,78,0
64995,Female,29,1,50,0,< 1 Year,Yes,2630,160,216,0
49252,Male,54,1,11,1,1-2 Year,No,2630,26,286,0
368086,Female,26,1,30,0,< 1 Year,Yes,23885,152,114,0
91085,Male,23,1,37,0,< 1 Year,No,40501,152,73,0
135923,Male,56,1,28,0,1-2 Year,No,49784,26,277,0
137588,Male,46,1,47,1,1-2 Year,No,30390,152,238,0
162088,Female,27,1,36,1,< 1 Year,No,36887,152,193,0
313017,Female,22,1,4,0,< 1 Year,Yes,22049,152,70,0
132383,Male,46,1,28,1,1-2 Year,No,42011,24,153,0
88870,Female,33,1,28,1,< 1 Year,No,44364,152,192,0
215172,Male,23,1,2,1,< 1 Year,No,30128,26,32,0
361614,Male,24,1,32,1,< 1 Year,No,30925,152,224,0
39835,Female,23,1,6,1,< 1 Year,No,28241,152,216,0
186178,Female,24,1,41,1,< 1 Year,No,55809,152,213,0
195892,Female,21,1,46,1,< 1 Year,No,32893,160,229,0
19436,Male,57,1,14,1,1-2 Year,No,35892,26,293,0
10263,Male,26,1,46,0,1-2 Year,Yes,29840,163,129,0
176361,Male,28,1,15,1,< 1 Year,No,32296,152,267,0
187187,Female,22,1,18,1,< 1 Year,No,44189,152,154,0
2681,Female,72,1,4,1,1-2 Year,No,27884,124,227,0
39111,Male,65,1,7,0,1-2 Year,No,27184,124,158,0
211719,Female,24,1,13,0,< 1 Year,No,28898,152,63,0
230131,Male,64,1,50,1,1-2 Year,No,35036,124,87,0
298701,Male,58,1,29,0,1-2 Year,Yes,49079,26,129,0
63156,Male,48,1,6,0,1-2 Year,Yes,34832,124,250,0
364421,Female,44,1,28,0,1-2 Year,Yes,57987,26,155,1
336059,Female,68,1,20,0,1-2 Year,No,2630,124,222,0
164183,Female,25,1,3,1,< 1 Year,Yes,27152,152,21,0
68523,Male,29,1,8,1,< 1 Year,No,44080,152,69,0
196395,Male,79,1,28,0,> 2 Years,Yes,21766,124,51,0
119586,Female,27,1,28,0,< 1 Year,Yes,2630,124,263,0
116022,Female,44,1,46,0,1-2 Year,Yes,2630,124,126,0
45230,Male,42,1,48,0,1-2 Year,Yes,2630,15,160,0
153287,Male,24,1,6,1,< 1 Year,No,23112,152,294,0
243756,Male,36,1,36,0,1-2 Year,Yes,2630,157,238,1
17247,Female,56,1,28,0,1-2 Year,Yes,31203,111,20,0
194856,Female,50,1,50,0,1-2 Year,Yes,38267,26,19,0
355056,Female,22,1,41,1,< 1 Year,No,34203,152,226,0
371767,Male,23,1,24,1,< 1 Year,No,30430,151,105,0
221670,Female,24,1,6,1,< 1 Year,No,26349,152,185,0
274377,Female,23,1,8,0,< 1 Year,Yes,38533,152,46,0
157469,Female,24,1,2,1,< 1 Year,No,31730,152,132,0
215354,Male,55,1,28,1,1-2 Year,No,27837,124,10,0
323310,Male,45,1,2,0,1-2 Year,Yes,29044,124,143,1
296766,Male,21,1,11,0,< 1 Year,Yes,28224,26,239,1
333978,Male,24,1,16,1,< 1 Year,No,2630,160,38,0
224896,Female,60,1,28,0,1-2 Year,Yes,58559,55,242,1
318612,Male,23,1,36,0,< 1 Year,Yes,25512,152,113,0
96972,Female,23,1,33,1,< 1 Year,No,34470,152,168,0
201542,Female,25,1,9,1,< 1 Year,No,43665,152,42,0
117303,Male,41,1,29,0,1-2 Year,Yes,57384,26,57,0
339397,Male,28,1,30,0,< 1 Year,Yes,35867,152,41,0
214161,Male,71,1,35,0,> 2 Years,Yes,48374,124,48,0
280591,Female,23,1,8,1,< 1 Year,No,35548,26,114,0
103379,Female,38,1,28,0,1-2 Year,Yes,37274,124,217,0
141862,Male,46,1,29,0,1-2 Year,Yes,38762,124,220,1
264866,Female,24,1,37,0,< 1 Year,No,25209,151,213,0
24699,Male,21,1,42,0,< 1 Year,Yes,2630,160,119,0
256130,Female,71,1,28,1,1-2 Year,Yes,38439,26,183,0
293502,Male,21,1,46,1,< 1 Year,No,22690,152,151,0
317896,Female,35,1,41,0,1-2 Year,Yes,30204,124,227,1
360192,Male,32,1,28,1,1-2 Year,No,23051,124,125,0
201047,Female,61,1,45,0,1-2 Year,No,28893,26,185,0
286830,Male,46,1,28,0,> 2 Years,Yes,68372,124,240,0
347217,Male,30,1,35,0,1-2 Year,Yes,40098,124,98,0
274188,Male,24,1,2,1,< 1 Year,No,40660,152,28,0
374105,Female,25,1,14,1,< 1 Year,No,32708,152,21,0
218687,Male,25,1,8,0,< 1 Year,Yes,26822,152,17,0
343778,Female,22,1,15,0,< 1 Year,Yes,39968,152,179,0
29630,Female,34,1,30,0,1-2 Year,Yes,2630,156,242,0
142275,Male,78,1,28,0,1-2 Year,Yes,27645,26,149,0
130764,Male,24,1,2,1,< 1 Year,No,38487,152,212,0
80113,Male,23,1,29,0,< 1 Year,No,21442,152,66,0
312132,Male,63,1,28,0,1-2 Year,Yes,38271,124,156,0
125397,Female,49,1,41,0,1-2 Year,No,47146,124,25,0
374234,Female,25,1,6,1,< 1 Year,No,37833,152,108,0
371425,Female,24,1,39,1,< 1 Year,No,30042,152,60,0
358123,Female,25,1,8,1,< 1 Year,No,59430,152,294,0
137711,Male,22,1,21,0,< 1 Year,Yes,28021,152,271,0
304928,Male,25,1,11,1,< 1 Year,No,26648,152,101,0
189709,Female,29,1,14,0,< 1 Year,Yes,2630,160,33,0
374868,Male,24,1,28,1,< 1 Year,No,51885,152,96,0
226669,Male,43,1,8,0,1-2 Year,Yes,2630,156,285,1
314996,Female,26,1,37,1,< 1 Year,No,26201,152,33,0
122243,Male,31,1,41,1,< 1 Year,No,34181,152,208,0
36114,Female,21,1,2,0,< 1 Year,Yes,60041,152,106,0
279553,Female,63,1,33,1,1-2 Year,No,37553,152,169,0
256277,Female,35,1,8,1,1-2 Year,No,31910,151,277,0
43415,Male,40,1,8,0,1-2 Year,Yes,47006,124,169,0
322419,Male,25,1,28,0,< 1 Year,Yes,23653,124,192,1
311530,Male,55,1,3,0,1-2 Year,Yes,19708,124,271,0
34396,Male,66,1,31,1,1-2 Year,No,2630,26,248,0
224763,Female,46,1,28,0,1-2 Year,Yes,30185,124,256,1
290341,Female,29,1,30,1,< 1 Year,No,28191,152,187,0
96254,Female,42,1,28,1,1-2 Year,No,62027,122,15,0
138525,Female,46,1,28,0,> 2 Years,Yes,35021,122,299,1
245203,Male,33,1,39,1,< 1 Year,No,35365,152,39,0
334356,Female,70,1,37,1,1-2 Year,No,39392,29,186,0
46492,Male,45,1,35,0,> 2 Years,Yes,32326,124,69,0
192123,Male,34,1,22,0,1-2 Year,Yes,27467,124,250,0
124918,Female,73,1,37,1,1-2 Year,No,36156,124,114,0
180239,Female,21,1,29,1,< 1 Year,No,37942,152,177,0
88138,Female,24,1,28,0,< 1 Year,Yes,57591,163,288,0
204145,Male,60,1,20,1,1-2 Year,No,2630,133,230,0
161001,Male,37,1,28,1,1-2 Year,No,23419,124,154,0
351548,Male,22,1,6,1,< 1 Year,No,2630,152,113,0
379613,Male,29,1,39,1,< 1 Year,No,26690,152,245,0
75950,Female,22,1,15,0,< 1 Year,Yes,35951,152,225,0
182004,Male,54,1,40,0,1-2 Year,Yes,2630,156,239,1
11563,Female,28,1,33,1,< 1 Year,No,21483,152,45,0
321568,Female,45,1,44,0,1-2 Year,No,24439,124,37,0
247833,Male,58,1,45,0,1-2 Year,Yes,49426,26,226,1
117968,Female,24,1,29,1,< 1 Year,No,29600,152,42,0
170347,Male,72,1,28,0,1-2 Year,Yes,42650,26,23,0
57455,Female,30,1,28,0,1-2 Year,Yes,50303,124,52,1
249275,Male,60,1,4,0,1-2 Year,Yes,49971,154,271,0
211299,Male,61,1,52,0,1-2 Year,No,25965,26,42,0
319474,Male,53,1,20,1,1-2 Year,No,2630,124,187,0
208477,Male,25,1,6,1,< 1 Year,No,26633,152,156,0
58011,Female,26,1,46,1,< 1 Year,No,27777,152,78,0
193214,Female,23,1,11,1,< 1 Year,No,23094,152,20,0
57272,Female,69,1,33,1,1-2 Year,No,45081,124,24,0
143060,Male,21,1,28,1,1-2 Year,No,23381,124,224,0
361037,Male,60,1,3,0,1-2 Year,Yes,35009,124,165,0
179428,Female,57,1,28,0,> 2 Years,Yes,38357,124,75,0
5,Female,29,1,41,1,< 1 Year,No,27496,152,39,0
259600,Female,55,1,28,1,1-2 Year,No,25255,26,237,0
209701,Female,54,1,28,0,1-2 Year,Yes,60539,122,107,0
29929,Male,48,1,28,0,1-2 Year,Yes,42159,26,118,1
31563,Male,63,1,28,0,1-2 Year,Yes,22838,124,48,0
288883,Female,43,1,35,0,1-2 Year,No,26403,10,24,0
240465,Female,48,1,17,0,1-2 Year,Yes,28906,124,182,0
282191,Female,28,1,28,1,< 1 Year,No,42585,152,293,0
145292,Male,58,1,28,0,1-2 Year,Yes,36839,124,29,0
166393,Male,25,1,10,1,< 1 Year,No,23246,152,229,0
264659,Female,23,1,41,1,< 1 Year,No,31611,152,202,0
145004,Male,47,1,8,0,1-2 Year,Yes,35460,124,113,1
76479,Female,24,1,46,1,< 1 Year,No,28465,152,120,0
355381,Male,52,1,41,0,1-2 Year,No,31684,26,277,0
11238,Male,62,1,8,0,1-2 Year,Yes,47876,7,97,0
124533,Male,71,1,28,0,1-2 Year,Yes,43898,124,98,0
331090,Male,20,1,25,1,< 1 Year,No,20755,160,231,0
106677,Female,60,1,28,0,1-2 Year,Yes,2630,24,294,0
81305,Female,37,1,28,0,1-2 Year,Yes,2630,157,263,0
276307,Female,22,1,46,1,< 1 Year,No,29399,160,145,0
13683,Male,27,1,8,1,< 1 Year,No,35930,152,288,0
64152,Female,24,1,15,0,< 1 Year,Yes,32617,152,18,0
292895,Female,42,1,50,1,1-2 Year,No,25652,152,290,0
319808,Female,56,1,8,0,1-2 Year,Yes,42234,26,219,0
143433,Male,56,1,28,0,1-2 Year,Yes,45105,26,176,0
169160,Female,22,1,41,1,< 1 Year,No,31858,152,284,0
351251,Female,53,1,29,0,> 2 Years,Yes,54366,157,283,0
157599,Male,23,1,11,1,< 1 Year,No,25935,152,102,0
144502,Male,24,1,38,1,< 1 Year,No,29149,152,58,0
212786,Female,22,1,11,1,< 1 Year,No,48201,152,139,0
47544,Female,26,1,3,1,< 1 Year,No,26147,152,51,0
18190,Female,24,1,17,1,< 1 Year,No,44505,152,190,0
184932,Male,26,1,18,1,< 1 Year,No,38748,152,51,0
108524,Male,43,1,29,0,1-2 Year,Yes,2630,156,45,1
305690,Female,24,1,28,0,< 1 Year,Yes,42973,152,36,0
151625,Female,77,1,50,0,1-2 Year,Yes,26973,8,112,0
23394,Female,25,1,28,0,< 1 Year,No,53516,152,253,0
89061,Female,25,1,28,1,< 1 Year,No,38444,152,22,0
371939,Male,69,1,28,0,1-2 Year,Yes,27756,122,78,1
38666,Male,24,1,46,1,< 1 Year,Yes,21328,152,235,0
237770,Male,51,1,50,0,1-2 Year,Yes,37142,25,191,0
44226,Female,40,1,28,1,1-2 Year,No,2630,124,119,0
353795,Female,27,1,33,1,< 1 Year,No,35207,152,224,0
113392,Female,24,1,32,0,< 1 Year,Yes,2630,152,48,0
167612,Male,27,1,3,0,< 1 Year,Yes,2630,152,199,1
197926,Female,24,1,45,1,< 1 Year,No,20750,152,203,0
106866,Male,70,1,28,1,1-2 Year,No,53444,124,44,0
265202,Female,37,1,41,0,1-2 Year,Yes,19432,124,146,1
158266,Female,57,1,28,0,1-2 Year,Yes,54079,124,91,0
306130,Female,27,1,38,1,< 1 Year,No,24657,26,187,0
111185,Male,29,1,41,1,< 1 Year,No,32933,152,278,0
249907,Male,25,1,28,0,1-2 Year,No,27262,154,27,0
237897,Male,55,1,8,0,1-2 Year,Yes,53136,26,122,1
204306,Male,38,1,15,1,1-2 Year,No,2630,26,89,0
15317,Female,80,1,5,0,> 2 Years,Yes,24485,26,18,0
196494,Male,20,1,8,1,< 1 Year,No,45774,160,298,0
140334,Male,73,1,36,0,> 2 Years,Yes,2630,124,143,1
23810,Female,26,1,28,1,< 1 Year,No,35961,152,206,0
281673,Male,37,1,15,0,1-2 Year,No,25618,124,236,0
245693,Female,24,1,8,1,< 1 Year,No,37820,26,90,0
121208,Female,57,1,15,0,1-2 Year,Yes,43283,152,199,0
113871,Female,63,1,46,0,1-2 Year,No,28403,21,282,0
116487,Male,37,1,39,0,1-2 Year,Yes,37138,124,156,0
358692,Male,59,1,28,0,1-2 Year,Yes,44551,26,171,0
98336,Male,23,1,49,0,< 1 Year,Yes,31511,151,142,0
305227,Male,54,1,8,1,1-2 Year,No,48267,124,266,0
203016,Male,37,1,45,1,1-2 Year,No,30226,124,147,0
219699,Male,43,1,28,0,1-2 Year,Yes,29078,124,271,1
37902,Male,25,1,2,1,< 1 Year,No,28176,152,24,0
112162,Female,45,1,28,1,1-2 Year,No,69856,26,119,0
178695,Male,22,1,8,1,< 1 Year,No,31600,152,130,0
146791,Female,29,1,8,0,< 1 Year,Yes,2630,156,115,0
246039,Male,30,1,12,0,1-2 Year,Yes,27369,124,38,0
161018,Female,48,1,38,1,1-2 Year,No,43884,26,269,0
84835,Female,21,1,8,0,< 1 Year,No,2630,152,269,0
324100,Female,39,1,3,1,1-2 Year,No,25617,163,51,0
207942,Male,47,1,28,1,1-2 Year,No,27399,124,76,0
338958,Male,20,1,8,0,1-2 Year,Yes,2630,156,85,1
250648,Male,49,1,14,0,1-2 Year,Yes,31763,124,12,0
326725,Male,24,1,32,0,< 1 Year,No,34992,152,202,0
31580,Female,56,1,8,1,1-2 Year,No,24846,26,101,0
168545,Female,46,1,28,0,1-2 Year,Yes,39434,26,11,1
245666,Female,50,1,6,0,1-2 Year,Yes,25779,124,81,0
285516,Male,34,1,28,0,1-2 Year,No,42124,26,92,0
193357,Male,41,1,8,1,1-2 Year,No,31834,26,140,0
255456,Female,30,1,23,1,< 1 Year,No,31688,122,264,0
79125,Male,46,1,35,1,1-2 Year,No,39252,29,116,0
42857,Female,24,1,8,1,< 1 Year,No,37065,152,247,0
153119,Male,42,1,8,0,1-2 Year,Yes,25538,124,30,0
161190,Female,34,1,30,0,1-2 Year,Yes,2630,157,66,0
30999,Female,24,1,29,1,< 1 Year,No,50307,152,100,0
128982,Male,25,1,2,1,< 1 Year,No,33422,152,65,0
29188,Male,38,1,4,0,1-2 Year,Yes,39603,163,237,1
240148,Female,23,1,37,0,< 1 Year,Yes,45426,152,23,0
20197,Female,45,1,8,0,1-2 Year,Yes,42685,26,160,0
327508,Male,41,1,41,1,1-2 Year,No,31190,26,49,0
69574,Male,27,1,24,0,< 1 Year,Yes,26941,152,12,0
373465,Male,55,1,41,0,1-2 Year,Yes,40993,26,136,1
75734,Female,38,1,28,1,1-2 Year,No,2630,124,161,0
25771,Male,25,1,28,1,< 1 Year,No,30619,152,289,0
348278,Female,64,1,33,0,1-2 Year,Yes,46849,124,240,0
197976,Female,45,1,28,0,1-2 Year,Yes,39457,26,40,0
282992,Male,55,1,28,0,1-2 Year,Yes,38452,26,34,1
314327,Female,21,1,28,0,< 1 Year,Yes,33035,160,296,0
178000,Female,29,1,28,1,< 1 Year,No,59145,152,275,0
275942,Female,23,1,20,1,< 1 Year,No,2630,152,226,0
360118,Male,66,1,28,0,1-2 Year,Yes,49977,26,284,0
123744,Female,75,1,28,1,1-2 Year,No,49914,52,181,0
357588,Male,21,1,15,1,< 1 Year,No,33057,152,147,0
687,Female,35,1,3,0,1-2 Year,No,2630,26,43,0
252828,Female,44,1,8,0,1-2 Year,Yes,32509,124,159,1
259770,Female,40,1,28,0,1-2 Year,Yes,60070,122,175,0
210181,Female,55,1,38,0,1-2 Year,Yes,33321,124,18,0
235769,Male,21,1,28,0,1-2 Year,Yes,35029,163,154,0
322125,Male,50,1,28,0,1-2 Year,Yes,48703,29,16,0
258882,Male,21,1,21,0,< 1 Year,Yes,27596,157,16,1
25910,Male,54,1,15,0,1-2 Year,Yes,31553,31,251,0
165236,Female,49,1,50,1,1-2 Year,No,36284,8,222,0
64957,Female,21,1,30,1,< 1 Year,No,24805,152,190,0
336066,Male,26,1,8,1,< 1 Year,No,37780,152,227,0
930,Female,31,1,12,0,1-2 Year,Yes,2630,26,186,0
110436,Female,41,1,41,0,1-2 Year,Yes,44068,26,169,0
202051,Male,53,1,47,0,1-2 Year,Yes,19786,156,11,1
335871,Male,35,1,30,1,1-2 Year,No,26168,152,259,0
59030,Male,52,1,45,0,1-2 Year,Yes,2630,156,116,0
70796,Female,38,1,36,0,1-2 Year,Yes,2630,124,126,1
334789,Male,57,1,28,0,1-2 Year,Yes,53417,26,165,1
33732,Male,63,1,33,1,1-2 Year,No,2630,124,234,0
150268,Female,55,1,28,0,1-2 Year,Yes,38295,122,87,0
167142,Female,61,1,8,0,1-2 Year,No,78606,26,43,0
283810,Male,34,1,4,0,1-2 Year,Yes,21516,124,12,0
243262,Male,34,1,17,0,1-2 Year,Yes,2630,156,206,1
302589,Female,26,1,25,1,< 1 Year,No,22951,152,212,0
35574,Male,20,1,30,0,< 1 Year,Yes,23307,160,193,0
20108,Female,23,1,28,1,< 1 Year,Yes,24504,152,146,0
7349,Female,52,1,30,0,1-2 Year,Yes,37863,26,218,0
332044,Male,43,1,46,0,1-2 Year,Yes,25790,157,226,0
78946,Female,35,1,29,0,1-2 Year,Yes,60503,124,212,1
163839,Male,78,1,47,1,1-2 Year,No,44960,16,220,0
142343,Female,36,1,33,0,1-2 Year,Yes,28411,152,78,0
53640,Male,41,1,28,0,1-2 Year,No,2630,154,260,0
31055,Female,43,1,28,0,1-2 Year,Yes,43060,26,172,1
97510,Male,37,1,30,1,1-2 Year,No,2630,152,80,0
64062,Male,25,1,41,1,< 1 Year,No,2630,160,186,0
24146,Female,43,1,39,0,1-2 Year,Yes,35378,124,270,0
134324,Male,38,1,28,0,1-2 Year,Yes,2630,122,24,0
85907,Female,26,1,46,0,< 1 Year,Yes,32021,151,209,0
277326,Male,23,1,47,1,< 1 Year,No,21356,152,268,0
199322,Male,30,1,11,0,1-2 Year,Yes,32587,154,197,0
350189,Male,64,1,8,0,> 2 Years,Yes,38197,124,186,0
356594,Male,67,1,8,0,1-2 Year,Yes,54461,26,65,0
298079,Female,27,1,28,1,< 1 Year,No,29357,152,286,0
150495,Female,31,1,15,0,< 1 Year,No,35517,26,258,0
333541,Male,22,1,28,0,< 1 Year,Yes,46604,152,220,0
333078,Male,46,1,28,0,1-2 Year,Yes,35878,26,68,0
162761,Female,50,1,28,1,1-2 Year,No,50217,124,192,0
339735,Male,65,1,48,0,1-2 Year,No,2630,15,254,0
128483,Male,31,1,30,1,< 1 Year,No,30341,152,101,0
321426,Female,23,1,10,0,< 1 Year,Yes,27363,152,87,0
98791,Male,29,1,28,0,< 1 Year,No,23292,152,209,0
279612,Female,47,1,41,0,1-2 Year,Yes,35892,26,229,1
48407,Female,48,1,28,0,1-2 Year,Yes,30639,26,92,0
232457,Female,21,1,3,1,< 1 Year,No,31828,152,88,0
105292,Female,28,1,37,1,< 1 Year,No,2630,152,132,0
89775,Male,71,1,28,0,> 2 Years,Yes,64310,42,249,0
360957,Male,43,1,29,0,1-2 Year,Yes,22506,124,178,1
258530,Female,23,1,28,0,< 1 Year,Yes,51545,155,149,0
364509,Female,28,1,29,1,< 1 Year,No,40449,152,123,0
332941,Female,22,1,8,0,< 1 Year,Yes,30146,152,223,0
186310,Male,59,1,46,1,1-2 Year,Yes,31932,124,225,0
89205,Male,34,1,31,0,1-2 Year,Yes,2630,152,112,0
332982,Female,24,1,32,0,< 1 Year,Yes,27659,152,141,0
291531,Male,44,1,28,0,> 2 Years,Yes,50173,124,193,0
12862,Male,44,1,3,1,1-2 Year,No,34285,124,218,0
43797,Male,20,1,45,1,< 1 Year,No,2630,160,102,0
297780,Male,67,1,28,0,1-2 Year,Yes,40174,26,92,0
113092,Female,20,1,37,0,< 1 Year,Yes,2630,160,22,0
295090,Female,63,1,46,0,1-2 Year,Yes,32094,124,61,0
178990,Male,43,1,46,1,1-2 Year,No,28802,26,32,0
280466,Male,35,1,36,1,1-2 Year,No,2630,156,48,0
79180,Male,34,1,43,0,1-2 Year,Yes,2630,160,272,0
346822,Male,42,1,36,0,1-2 Year,Yes,34776,124,201,0
170289,Male,44,1,28,0,1-2 Year,Yes,24598,124,214,0
32168,Female,25,1,32,0,< 1 Year,Yes,25398,152,227,0
38189,Male,66,1,48,1,1-2 Year,No,2630,124,83,0
322024,Female,37,1,28,0,1-2 Year,Yes,2630,26,28,0
347132,Female,23,1,14,1,< 1 Year,No,47478,152,102,0
330857,Male,33,1,41,1,< 1 Year,No,35693,152,27,0
338568,Female,38,1,44,0,1-2 Year,Yes,28437,30,196,0
333948,Female,24,1,35,1,< 1 Year,No,20846,152,210,0
328665,Male,26,1,28,0,1-2 Year,No,35838,36,58,0
264934,Male,34,1,3,0,1-2 Year,Yes,15691,124,61,0
260662,Male,24,1,14,1,< 1 Year,No,47315,152,25,0
168433,Male,59,1,3,0,1-2 Year,Yes,2630,124,146,1
242562,Female,75,1,46,1,1-2 Year,No,19020,26,257,0
297376,Male,52,1,15,0,1-2 Year,Yes,2630,26,13,0
342409,Female,41,1,28,0,1-2 Year,Yes,39886,26,299,0
194480,Male,39,1,7,0,1-2 Year,Yes,34029,154,49,0
85730,Female,69,1,50,1,1-2 Year,Yes,31356,26,84,0
211627,Female,32,1,12,1,< 1 Year,No,29404,152,31,0
261154,Female,24,1,33,0,< 1 Year,No,2630,152,273,0
285376,Female,27,1,10,1,< 1 Year,No,27597,152,12,0
289313,Male,48,1,28,0,1-2 Year,Yes,45489,26,251,1
68122,Female,59,1,8,1,1-2 Year,Yes,31932,26,177,0
22462,Female,26,1,30,1,< 1 Year,No,27792,152,65,0
246215,Female,27,1,8,1,< 1 Year,No,33456,152,16,0
37914,Female,58,1,28,0,1-2 Year,Yes,29001,124,103,0
284155,Male,24,1,45,1,< 1 Year,No,27260,152,10,0
291707,Male,36,1,41,0,1-2 Year,Yes,31843,26,259,1
304525,Female,23,1,32,0,< 1 Year,Yes,2630,152,229,0
235778,Male,24,1,35,1,< 1 Year,No,24205,152,51,0
212350,Female,50,1,50,1,1-2 Year,No,34718,124,111,0
198939,Female,21,1,41,0,< 1 Year,No,28818,160,217,0
199727,Female,37,1,41,0,1-2 Year,Yes,31482,152,154,0
337043,Female,75,1,28,0,> 2 Years,Yes,59039,26,127,0
282463,Male,29,1,8,1,< 1 Year,No,30658,152,237,0
147473,Female,22,1,29,1,< 1 Year,No,23732,152,243,0
137841,Female,21,1,43,1,< 1 Year,No,46290,160,175,0
151345,Male,73,1,28,1,1-2 Year,No,57550,8,28,0
166595,Male,44,1,8,1,1-2 Year,No,41612,26,170,0
80444,Male,65,1,28,0,1-2 Year,Yes,30858,26,144,0
